,modality,direction,day,interval,variable,pc,method,sampling,f1_mean,f1_stdev,accuracy_mean,accuracy_stdev,precision_mean,precision_stdev,sensitivity_mean,sensitivity_stdev,specificity_mean,specificity_stdev,auc_mean,auc_stdev
5492,call,Out,14,4,combined,8,KNN,up,0.548829003241575,0.06405313152369374,0.5327272727272727,0.05692526385295098,0.5794299402973249,0.05801257631213221,0.5252777777777778,0.08178461747979411,0.5416666666666671,0.08893622476988068,0.5334722222222223,0.057119369443575124
5493,text,In,14,6,unique_contacts,4,LR,up,0.5488271568938361,0.05921845458646801,0.5253124999999998,0.04684880487673326,0.6012214176678149,0.0484410546856015,0.508909090909091,0.0781066117019032,0.5473170731707315,0.07915270060408043,0.5281130820399111,0.046047881778967376
5494,call,Out,14,6,unique_contacts,4,RFC,up,0.5488199179664275,0.06888430154069998,0.5090909090909093,0.062229556053553264,0.5492013220205734,0.056088934656258665,0.5533333333333333,0.09530374253964324,0.4559999999999997,0.09366942852728688,0.5046666666666668,0.06177564409431311
5495,call,Out,14,12,combined,9,KNN,down,0.5488124278465739,0.0622550943410444,0.5334848484848488,0.051743090311444,0.5812208150168161,0.05762352662397361,0.5255555555555556,0.08665112525765324,0.5429999999999997,0.09862067815307037,0.5342777777777777,0.05224451490656863
5496,text,All,14,12,average_length,10,SVC,up,0.5488067987989647,0.0593289489327805,0.5062244897959185,0.03869717809122235,0.5849986938602579,0.039058100090008735,0.5247368421052631,0.09489013660742264,0.4804878048780489,0.1093241067460847,0.5026123234916557,0.038713669263218606
5497,call,All,14,4,counts,14,KNN,down,0.5488028601212869,0.05941086386540439,0.5272857142857146,0.049740410445142984,0.5858903843119408,0.050858987508032825,0.5210256410256409,0.08172689048289174,0.5351612903225808,0.09101986125047276,0.5280934656741109,0.050007813832004894
5498,call,In,14,24,average_length,13,RFC,down,0.5487780129588609,0.07269432080422103,0.5336065573770494,0.0607326660478098,0.6165706662946616,0.06761612102778697,0.5008571428571428,0.09246660018661954,0.577692307692308,0.10892018398346144,0.5392747252747252,0.061589652922641985
5499,text,In,14,12,combined,12,KNN,down,0.5487740067226473,0.05025272166247472,0.4930208333333334,0.04856723759656239,0.5598165446946248,0.04508913476478882,0.5409090909090907,0.0679994500156994,0.4287804878048782,0.08256082003869704,0.4848447893569844,0.04948808041637367
5500,call,Out,14,12,average_length,11,LR,up,0.54877343282765,0.05500870545384357,0.5301515151515154,0.052728600864956315,0.5789062538563584,0.05991818841797258,0.5269444444444443,0.07475017626385735,0.5339999999999999,0.10720193977841952,0.5304722222222221,0.05479907949369021
5501,call,Out,14,12,unique_contacts,6,RFC,down,0.5487677821484608,0.06922172395773273,0.5346969696969699,0.057877634015585065,0.583178265287993,0.061676015949358426,0.5255555555555556,0.09595575631753486,0.5456666666666667,0.10893371577808723,0.5356111111111111,0.05841061632753985
5502,text,All,14,6,unique_contacts,7,KNN,up,0.5487497164819729,0.050298207466431724,0.5029591836734695,0.04702552191522931,0.5810912514060206,0.0459587648732869,0.5222807017543861,0.06492185895203365,0.4760975609756096,0.07739936772297393,0.4991891313649978,0.04776141498751349
5503,call,Out,14,6,unique_contacts,10,RFC,up,0.5487490650829585,0.0528764121035742,0.5109090909090911,0.0482066552213298,0.5526704401156999,0.045683724541360514,0.5488888888888891,0.07450631464219186,0.4653333333333333,0.09050550144187804,0.5071111111111108,0.04906108080324202
5504,text,In,14,4,unique_contacts,9,RFC,down,0.5487286279377838,0.058486301446868234,0.5152083333333335,0.04729504560082207,0.5861865067176129,0.04428643997157607,0.5194545454545453,0.07907364999616816,0.5095121951219513,0.07303880691544068,0.5144833702882484,0.04572901728663943
5505,text,All,14,12,average_length,7,KNN,up,0.5487251569636434,0.05277969358783528,0.5094897959183673,0.044943264374190516,0.5898922670776987,0.04584476849473485,0.5166666666666666,0.07198512761879654,0.4995121951219511,0.086977017610207,0.5080894308943088,0.04583168228874216
5506,text,All,14,6,counts,10,SVC,down,0.5486993700360268,0.06143458800978392,0.5278571428571429,0.04583767159810024,0.6173566118023724,0.04980504287713077,0.499824561403509,0.08468966267295773,0.5668292682926829,0.09818230334601967,0.5333269148480957,0.04621002058480856
5507,call,All,14,4,average_length,13,RFC,down,0.5486833490704566,0.06362481408739086,0.5285714285714289,0.04813572510447668,0.5866197748269751,0.05030427214075135,0.5207692307692305,0.08774705930967225,0.5383870967741932,0.08767892529847822,0.5295781637717122,0.04738356974430899
5508,call,In,14,12,average_length,13,LR,up,0.548670223663684,0.06263853030017846,0.5036065573770491,0.05499539795102707,0.5737973658667255,0.05460982902868135,0.5317142857142856,0.0890542164836153,0.4657692307692309,0.11347750536250815,0.4987417582417586,0.05686217508642896
5509,call,All,14,4,combined,9,SVC,up,0.5486659961491722,0.08120301972707189,0.5288571428571427,0.0558652264017924,0.5857026860367741,0.05372235620734199,0.5269230769230767,0.11873184609336475,0.5312903225806452,0.11122241873246176,0.529106699751861,0.05373180460006007
5510,call,Out,14,4,unique_contacts,15,LR,up,0.5486613942502422,0.06859547944018557,0.5419696969696972,0.05627528613381068,0.5925127312093155,0.05965739683643681,0.5163888888888887,0.08995355315884407,0.5726666666666668,0.09336940140027199,0.5445277777777776,0.05614232083110547
5511,call,All,14,24,average_length,15,KNN,down,0.5486591760592224,0.05865412559584821,0.5204285714285716,0.05528192767550802,0.5777323250170902,0.0585281603687825,0.5264102564102565,0.0749071063747196,0.5129032258064516,0.09806888913437428,0.519656741108354,0.056813174145141414
5512,call,All,14,24,unique_contacts,5,LR,up,0.5486557001851846,0.06425846647777463,0.5474285714285716,0.052356546852813525,0.6184033062963303,0.06047122660297495,0.4994871794871794,0.08628053979256069,0.6077419354838709,0.10198010168044974,0.5536145574855252,0.05320278393373822
5513,text,All,14,6,counts,13,KNN,down,0.5486478407716416,0.04825370342866138,0.4977551020408164,0.046942360470055816,0.5749939213518831,0.04526522018769215,0.5271929824561404,0.062557198116684,0.4568292682926829,0.08462210762580404,0.4920111253744117,0.0488329348691954
5514,call,In,14,4,average_length,9,KNN,down,0.5486456703539301,0.06585807666824472,0.5137704918032785,0.05941522244191731,0.5868000228215337,0.06082955937190515,0.52,0.08537692145884708,0.5053846153846153,0.10050675496659656,0.5126923076923077,0.06022720238841986
5515,call,In,14,24,combined,3,LR,up,0.5486420074017695,0.08052006989153171,0.5460655737704916,0.05497639090742527,0.6349244317576757,0.059390082079964525,0.4914285714285711,0.10628565222111801,0.6196153846153849,0.09545511468418667,0.5555219780219778,0.05194051686879435
5516,text,In,14,6,unique_contacts,13,SVC,up,0.5486404688543641,0.06298632028448034,0.50375,0.047204579294781404,0.5709577648675865,0.04417776411921513,0.5336363636363636,0.09134422949001006,0.4636585365853659,0.0891613892525992,0.498647450110865,0.045500681542731534
5517,call,In,14,4,average_length,10,SVC,down,0.5486322512324316,0.08081762840704614,0.5267213114754097,0.06002590974471263,0.6039101334313223,0.06539986606403407,0.512,0.11059554681013208,0.5465384615384615,0.11613264393266427,0.5292692307692306,0.05909156075554986
5518,call,All,14,4,average_length,8,RFC,down,0.5486274224252633,0.07055197665241562,0.5335714285714286,0.058686755148410735,0.5938874765473652,0.059838701499956376,0.5148717948717947,0.09072281834848006,0.5570967741935483,0.0913380288393093,0.5359842845326716,0.05819393673941318
5519,call,Out,14,12,unique_contacts,15,KNN,down,0.5486127240171089,0.0712412278924427,0.5496969696969702,0.058585858585858575,0.6044886836298717,0.06403744431859812,0.5074999999999998,0.09010591860777316,0.6003333333333334,0.09265930256813408,0.5539166666666666,0.05841824160942584
5520,text,In,14,12,counts,12,LR,up,0.5486096330676132,0.054671819362829985,0.5037499999999999,0.04814713641775676,0.5727316489579782,0.04687858503112341,0.5305454545454543,0.07536005899919154,0.4678048780487807,0.08888363092026856,0.4991751662971175,0.04885141492489259
5521,call,In,14,24,average_length,4,SVC,down,0.5485984030595262,0.08073408118643076,0.5406557377049179,0.0577357321872713,0.6289476344702167,0.06998732877695904,0.4977142857142854,0.11196636418092393,0.5984615384615387,0.1288236826477408,0.5480879120879117,0.058219945776901774
5522,text,In,14,4,counts,12,LR,up,0.5485906848248431,0.05781346944418458,0.5167708333333334,0.05011855945759393,0.5894085492457533,0.05048703144150414,0.5165454545454544,0.07494751481844182,0.5170731707317073,0.08218294530032602,0.516809312638581,0.0501671494429399
5523,call,In,14,4,combined,12,LR,down,0.5485812572730822,0.07267828282852265,0.5388524590163933,0.058560871957798674,0.627272633564875,0.07196203460217553,0.4957142857142856,0.09527055723821014,0.5969230769230771,0.11781689197507372,0.5463186813186813,0.060104597586409216
5524,text,All,14,4,average_length,9,KNN,down,0.548570557293944,0.051496422523545686,0.5094897959183675,0.04646211419242041,0.5901190353734203,0.04577599299286938,0.5156140350877193,0.06732169321315176,0.5009756097560976,0.08206733992122979,0.5082948224219082,0.047416390450671655
5525,call,In,14,12,average_length,1,KNN,down,0.5485654965761789,0.06806500737324135,0.5163934426229507,0.05983771011266303,0.5908547390000745,0.06261881890352447,0.5177142857142855,0.08815944775933597,0.5146153846153849,0.11280196923257058,0.5161648351648352,0.06168981929406914
5526,call,In,14,6,combined,7,KNN,down,0.5485573334336088,0.0758229230722357,0.5377049180327871,0.06931691100867013,0.6257048550228412,0.08186854684103274,0.4942857142857139,0.08883218145798873,0.5961538461538461,0.11920632879815332,0.5452197802197802,0.07171036144853292
5527,call,Out,14,4,counts,15,RFC,up,0.5485513091835835,0.06115120964691284,0.4987878787878789,0.05765222959455343,0.5394141622855321,0.0526880579304504,0.5633333333333334,0.08986556586185712,0.42133333333333295,0.100561833611709,0.4923333333333334,0.05804350531962426
5528,call,All,14,6,unique_contacts,2,KNN,down,0.5485338194300108,0.06141608738836143,0.5260000000000002,0.05178249231157128,0.5839151908611119,0.05243453926936897,0.522051282051282,0.08441619086371661,0.5309677419354835,0.09209041269424664,0.5265095119933831,0.05188515769979087
5529,text,All,14,6,counts,5,RFC,down,0.548533389247807,0.05421769324143354,0.5170408163265307,0.04681840840345553,0.6004769213817471,0.04769048020960831,0.5078947368421051,0.06821536078791883,0.5297560975609759,0.07821797379385817,0.5188254172015404,0.04719475029367701
5530,text,Out,14,6,unique_contacts,1,KNN,down,0.5485231806337012,0.08719843265812101,0.5266666666666668,0.06847859093607392,0.6511900076916397,0.07913793336409307,0.4860000000000001,0.11372481406154655,0.589230769230769,0.15354282451490314,0.5376153846153847,0.0723331056863455
5531,call,Out,14,6,counts,8,LR,up,0.5485204402201395,0.06332510041433627,0.5221212121212123,0.0599683312985712,0.5686913108343825,0.0637019712551636,0.5375,0.09228695346998228,0.5036666666666666,0.12569849733964827,0.5205833333333334,0.06211813760150641
5532,text,All,14,12,average_length,6,KNN,down,0.5484906106910717,0.05831915867408445,0.5131632653061226,0.052978206784997435,0.5945276086396905,0.052583856263877085,0.5117543859649122,0.07175499471792525,0.5151219512195124,0.07998040849166341,0.5134381685922123,0.05319902300292125
5533,text,All,14,4,unique_contacts,12,KNN,down,0.5484870257221894,0.04712805293118578,0.4961224489795917,0.04192927103737409,0.5723996918988511,0.04013884927350685,0.5291228070175441,0.06375561374920809,0.4502439024390242,0.07510940789813247,0.4896833547282842,0.042491586217547055
5534,call,All,14,6,average_length,1,KNN,up,0.5484852308817594,0.05361190420377146,0.5208571428571428,0.0522595996888341,0.5785807651838578,0.05291052244215549,0.525128205128205,0.06995838156064937,0.5154838709677417,0.09351298753826273,0.5203060380479737,0.05385072635862852
5535,call,In,14,12,combined,2,LR,up,0.5484836274407622,0.08290649945295643,0.5147540983606558,0.05880811807104538,0.5862902588706053,0.05934926540481556,0.5271428571428568,0.1223945113515628,0.498076923076923,0.13067264132450912,0.5126098901098902,0.05776393098344965
5536,call,Out,14,4,counts,4,KNN,up,0.5484832309513513,0.05934251536569006,0.5140909090909092,0.054021520348365805,0.5569970850057153,0.05352196838152192,0.5458333333333335,0.08425185892688059,0.4760000000000001,0.10217390162286796,0.5109166666666667,0.05497912940524224
5537,text,All,14,6,average_length,8,KNN,up,0.5484813488560338,0.0513047239896104,0.5018367346938776,0.04191923627008569,0.5790652137492794,0.040905545510930695,0.5240350877192985,0.06908847178713505,0.4709756097560978,0.07640035210985961,0.4975053487376976,0.04182439659487376
5538,call,In,14,6,combined,6,LR,up,0.54847656771183,0.06280124469510318,0.5434426229508194,0.04972240854701149,0.6342572493282139,0.06073569285927623,0.4885714285714285,0.08065900493623543,0.6173076923076922,0.09283310066739683,0.5529395604395604,0.05018305143751632
5539,text,In,14,12,counts,2,LR,up,0.5484749120473829,0.05966835019259682,0.5212499999999999,0.04808791314428595,0.5954762577138067,0.049952703216479405,0.5125454545454546,0.0798903581248219,0.5329268292682926,0.08458801644993827,0.5227361419068738,0.04767784985042632
5540,call,In,14,6,counts,13,KNN,down,0.5484663071213544,0.07021986738787904,0.5032786885245901,0.0587388369340088,0.5716224665606446,0.05738560021627469,0.5325714285714285,0.09380040389009174,0.4638461538461538,0.10062562054532084,0.4982087912087912,0.058451214748330885
5541,call,Out,14,6,counts,2,RFC,down,0.5484479386801727,0.05949645374268155,0.5330303030303033,0.04855653561700609,0.580759182252931,0.0536027904404075,0.525277777777778,0.08422595264311784,0.5423333333333336,0.09402521332462234,0.5338055555555554,0.048898349699321365
5542,text,In,14,12,average_length,9,KNN,down,0.5484353104918431,0.052328022300108634,0.5015624999999999,0.047201212460827376,0.5695498847643481,0.04548237137706057,0.5314545454545453,0.06841460109173415,0.4614634146341464,0.07632048005676248,0.4964589800443459,0.04740756333811542
5543,text,In,14,4,counts,9,SVC,up,0.5484287640811675,0.052393408194102035,0.5167708333333332,0.04456204355738299,0.5906150908911107,0.04744908518003097,0.5161818181818181,0.07240032109527594,0.5175609756097564,0.09188855778321096,0.5168713968957872,0.04603008167270562
5544,call,In,14,24,unique_contacts,2,SVC,up,0.5484241397811611,0.08657604119682175,0.5580327868852462,0.05007845811998007,0.6602867811699495,0.06141319257381751,0.4817142857142857,0.11464733552949034,0.6607692307692311,0.1135413505127258,0.5712417582417582,0.04748625275906752
5545,text,In,14,12,counts,15,LR,up,0.5484221523543167,0.05094804191743082,0.5038541666666668,0.043334036472863074,0.5724891120157442,0.04037910641588772,0.5298181818181816,0.07161779998410885,0.4690243902439024,0.07904140592222116,0.4994212860310422,0.04334008970051106
5546,call,Out,14,24,average_length,5,SVC,down,0.5484173832879133,0.08142246991539485,0.5269696969696972,0.0578088815442139,0.5689529426979373,0.05725429463957064,0.5394444444444444,0.12316618434540084,0.5120000000000001,0.10829978760602746,0.5257222222222221,0.05567694370300194
5547,text,In,14,24,average_length,13,KNN,up,0.5484163865624094,0.0573489916127586,0.5032291666666667,0.05065800111829113,0.5709800958501252,0.04828963904394282,0.5301818181818182,0.07294366338631507,0.4670731707317071,0.07373315913502866,0.4986274944567627,0.05013728510299359
5548,text,In,14,4,counts,5,SVC,up,0.5484096178721015,0.05251470082674245,0.5228125000000001,0.04173749766600477,0.5987809415548224,0.04325175640411922,0.5103636363636365,0.07504368875287155,0.5395121951219515,0.08599039481901265,0.5249379157427936,0.042067550308538114
5549,call,All,14,4,combined,9,KNN,up,0.5483929366473469,0.06678971049212444,0.5124285714285715,0.05651367174228813,0.5657502989789189,0.05484348491133429,0.5376923076923077,0.09273369998204337,0.4806451612903226,0.10102534071858273,0.5091687344913152,0.05660957333620153
5550,call,In,14,12,average_length,5,SVC,up,0.548390663306263,0.0867168822027861,0.5045901639344266,0.05776393585862625,0.5698482080958357,0.05392607958744418,0.5399999999999998,0.13174690102114167,0.4569230769230772,0.11829785157258507,0.4984615384615385,0.05299520614570664
5551,call,In,14,24,unique_contacts,1,KNN,down,0.5483867095618505,0.07004099069614934,0.5273770491803278,0.057077257158064075,0.6064194960898868,0.06226752031986585,0.5068571428571429,0.09257043093542558,0.5550000000000002,0.10375978450959454,0.5309285714285716,0.0572786333483911
5552,text,In,14,6,combined,15,LR,down,0.5483865448545492,0.054956339191835325,0.5212499999999999,0.04767588824411476,0.5961494195439351,0.04855511358280535,0.510909090909091,0.07055999395767965,0.5351219512195121,0.07896268338002911,0.5230155210643016,0.047897271414613536
5553,text,All,14,4,counts,14,SVC,up,0.5483786905094594,0.06583291345540444,0.5029591836734695,0.04564083886178533,0.5797956075561109,0.04314567743718711,0.5278947368421053,0.09912065066915664,0.4682926829268292,0.10411584125907072,0.4980937098844673,0.044071700750509014
5554,call,Out,14,4,average_length,9,RFC,up,0.5483770220269409,0.06042876150138257,0.4998484848484848,0.052904218469930916,0.5394876836387112,0.047278442837355286,0.5622222222222223,0.08917252726264009,0.425,0.08868347477457134,0.4936111111111112,0.05246228581416357
5555,text,In,14,24,average_length,6,KNN,up,0.5483645091950868,0.0464165894462302,0.5018750000000002,0.0416766612592099,0.5699041718918947,0.0381526920772913,0.5305454545454545,0.06257837560142157,0.4634146341463415,0.06540915562405791,0.4969800443458977,0.04138416255441612
5556,call,Out,14,24,combined,13,LR,down,0.5483614247679598,0.06591833497006817,0.5374242424242428,0.05836279214333796,0.5881190064954921,0.06624879403100026,0.5197222222222223,0.08706524007564731,0.5586666666666666,0.10711186554074396,0.5391944444444444,0.05944428055192065
5557,call,All,14,12,combined,15,SVC,down,0.5483423967505392,0.06874223545329054,0.5395714285714287,0.053983933720870944,0.6054284961339319,0.05960172720067354,0.5094871794871796,0.09729095395739516,0.5774193548387097,0.11179223431236393,0.5434532671629446,0.05461731407901335
5558,call,Out,14,4,unique_contacts,1,RFC,down,0.5483395947580526,0.05800331730158436,0.5227272727272728,0.05299202781562302,0.5668515976598927,0.05181902452478844,0.535,0.07803189207989755,0.5079999999999999,0.08814333801209652,0.5214999999999999,0.05339312842363893
5559,call,All,14,4,counts,8,LR,up,0.5483297434086678,0.057014896991611434,0.5054285714285713,0.048467761367542384,0.5576173282540053,0.04459942483391079,0.5441025641025641,0.08418458297171122,0.4567741935483872,0.09257990151869304,0.5004383788254756,0.04860580369798333
5560,text,All,14,12,counts,6,KNN,down,0.5483252843764644,0.0519361926612297,0.5079591836734695,0.04440945997718777,0.5874132658589587,0.043039622955105314,0.5170175438596494,0.06817341829157253,0.4953658536585365,0.07464998938164168,0.5061916987590928,0.044315292644687816
5561,text,In,14,6,unique_contacts,15,KNN,down,0.5483206381264508,0.059328127288173764,0.5040625,0.054558103088856745,0.5719061115649661,0.0490633279591312,0.529090909090909,0.07536537596811899,0.4704878048780489,0.0755779602378732,0.4997893569844789,0.054035970422526836
5562,call,All,14,24,unique_contacts,5,KNN,up,0.5483147107939745,0.06394081406125966,0.5225714285714287,0.04844223544822849,0.5780470849505532,0.0463591625485294,0.5266666666666666,0.0875747093664134,0.5174193548387096,0.08722520490054997,0.5220430107526882,0.04767679129237288
5563,text,All,14,6,average_length,4,KNN,up,0.5483143360408562,0.048022599922704405,0.5005102040816327,0.041667455471942255,0.5777851843324179,0.03876690514148383,0.5245614035087722,0.06632629939211454,0.4670731707317072,0.07405842416756253,0.4958172871202395,0.04170638580273806
5564,text,In,14,4,unique_contacts,4,KNN,down,0.5483126729078424,0.04964392166683519,0.5127083333333332,0.04557578003270184,0.5852206493168587,0.04860003157378075,0.5190909090909093,0.06585405067001232,0.5041463414634149,0.08763602334579981,0.5116186252771621,0.04733717553968463
5565,call,Out,14,4,counts,6,KNN,up,0.5483108479666137,0.06047662628042744,0.5180303030303031,0.05256122064387849,0.5613455240967765,0.05251309080414718,0.5419444444444448,0.0890303833152537,0.4893333333333335,0.10171150416036236,0.5156388888888889,0.05310776836284272
5566,text,In,14,12,average_length,8,SVC,up,0.5483017153990015,0.06635240539387907,0.4878125,0.05213707244458623,0.5525092674018108,0.04592708235474036,0.5510909090909091,0.10130445632279626,0.4029268292682928,0.10653932152857556,0.477008869179601,0.05122088115209309
5567,call,In,14,6,average_length,8,SVC,up,0.5482870183550993,0.07484758190316708,0.5116393442622948,0.04993596240139166,0.5815722260881071,0.04871362043409993,0.528,0.11028196092275493,0.4896153846153845,0.10985928916216987,0.5088076923076923,0.04767040795630493
5568,call,All,14,24,average_length,9,RFC,down,0.54827667171153,0.06392334118092341,0.5240000000000001,0.05537972587818228,0.5814902263164377,0.057344690612630825,0.5233333333333335,0.08327364228014811,0.5248387096774194,0.09583063415534483,0.5240860215053764,0.05595591127147125
5569,call,All,14,4,counts,2,KNN,up,0.5482660502824461,0.05316450180189138,0.5131428571428572,0.052740990119212725,0.5685232242042566,0.05446505379443173,0.5325641025641026,0.06767855181117703,0.488709677419355,0.08977338503541836,0.5106368899917286,0.05418681323755136
5570,call,In,14,6,counts,3,KNN,down,0.5482605032322204,0.06647364941585532,0.5183606557377047,0.056873574642347324,0.5932869167738972,0.057201201805625365,0.5154285714285713,0.08914907293236457,0.5223076923076926,0.10446662031208154,0.5188681318681321,0.05762274374068605
5571,text,In,14,4,average_length,1,KNN,up,0.5482583451358368,0.0508417115188487,0.5035416666666666,0.046164532611824835,0.5727950526601059,0.045714594434138486,0.5290909090909086,0.06888374528729599,0.4692682926829267,0.08681382059451756,0.4991796008869179,0.04745544291553988
5572,call,In,14,12,unique_contacts,5,LR,down,0.5482456351469772,0.06890073091106208,0.5508196721311474,0.05115535285387384,0.6474105799406314,0.05894998365622145,0.482,0.08847455485233187,0.6434615384615385,0.09194031399574792,0.5627307692307695,0.050409423914648366
5573,call,All,14,6,average_length,2,KNN,up,0.5482382908909947,0.06508006034962822,0.5188571428571431,0.053984888362494834,0.5727364622735682,0.05112488124941352,0.5294871794871794,0.08627245754072628,0.5054838709677422,0.0774105295284834,0.5174855252274607,0.05272617682521865
5574,call,Out,14,12,combined,15,SVC,up,0.5482369430222658,0.06457679863537975,0.5472727272727277,0.050609625435074516,0.6041757467244744,0.06395763272421695,0.5102777777777778,0.09094964957573977,0.5916666666666668,0.11676282713357222,0.5509722222222222,0.052317794378962376
5575,call,In,14,12,unique_contacts,13,SVC,down,0.5482364546630499,0.07315866038120489,0.5383606557377046,0.04985026945684815,0.6244298284894994,0.0586391021341855,0.4985714285714284,0.10592623345825457,0.5919230769230769,0.11241915789198913,0.5452472527472528,0.048803713138890134
5576,call,In,14,6,counts,12,KNN,up,0.5482264548232462,0.05993822468743069,0.4947540983606558,0.05048122159297467,0.5622920521856692,0.04812318349040756,0.5400000000000001,0.08561803157307069,0.4338461538461537,0.09765035899839636,0.486923076923077,0.05083009298564308
5577,call,In,14,12,unique_contacts,5,KNN,up,0.5482224775689555,0.06983784810046001,0.5157377049180326,0.06055562958427471,0.5886009897022877,0.059509966448790474,0.5179999999999998,0.09022795748831336,0.5126923076923078,0.0988631511663372,0.5153461538461542,0.06060025937570255
5578,call,In,14,24,unique_contacts,6,SVC,up,0.548215077956564,0.07864940486411293,0.5491803278688522,0.051866792901487435,0.6431793085481021,0.06014082612753172,0.4879999999999996,0.10856383356134094,0.6315384615384617,0.1077061818124735,0.5597692307692309,0.049757718182083695
5579,text,All,14,6,unique_contacts,6,SVC,up,0.5482129311179857,0.06354066121352615,0.5178571428571428,0.042119352525059495,0.6018272587025814,0.045854627065837664,0.5115789473684211,0.094713867561631,0.5265853658536587,0.10394804722567776,0.5190821566110397,0.04130000511328393
5580,text,All,14,24,counts,9,KNN,down,0.5482104159108655,0.0475638116955684,0.5175510204081635,0.04535848224554384,0.602427405019711,0.04734637821515448,0.5052631578947369,0.05799908971089441,0.5346341463414634,0.0776474035060868,0.5199486521181005,0.04699623349750202
5581,call,Out,14,24,unique_contacts,14,RFC,up,0.5482102477019317,0.06503541919501654,0.4989393939393938,0.05346058330068418,0.5375160511307608,0.046666467979387324,0.5641666666666667,0.09530496923949383,0.4206666666666666,0.08629810260967029,0.4924166666666666,0.05232595751540508
5582,text,All,14,6,unique_contacts,8,LR,up,0.5481963234364025,0.054894695636495766,0.5151020408163266,0.04483138183264941,0.5972267713728101,0.044234426557802825,0.5100000000000001,0.07271050184215133,0.5221951219512198,0.07580025117124183,0.51609756097561,0.04418497643211993
5583,text,All,14,4,counts,13,LR,down,0.5481561471809476,0.053829907093634936,0.5179591836734696,0.0447054586551067,0.6016833567460647,0.044010657969718064,0.5066666666666667,0.07084914954308061,0.5336585365853659,0.07605231723666413,0.5201626016260164,0.04437887419479577
5584,call,In,14,24,counts,1,KNN,down,0.5481538160652315,0.0770977867394925,0.5168852459016392,0.062455019932041875,0.5882127793883104,0.05949608038685195,0.5188571428571427,0.10133880140179607,0.5142307692307694,0.0939975786767045,0.5165439560439562,0.060553424817279086
5585,call,Out,14,24,counts,13,RFC,down,0.5481441230581177,0.07772948981500899,0.5393939393939395,0.06094944046787211,0.5881967418929659,0.06696398701221995,0.5199999999999999,0.0998877035019158,0.5626666666666666,0.10219586836395186,0.5413333333333333,0.06068014551612276
5586,call,All,14,6,average_length,12,KNN,up,0.5481381032955039,0.06792445709919677,0.5201428571428569,0.056163872196411335,0.575513958300337,0.055655557827904434,0.5289743589743588,0.0931766489666652,0.5090322580645161,0.09807746308867768,0.5190033085194374,0.055940108939693416
5587,call,In,14,12,combined,9,SVC,up,0.5481323952039358,0.07437248891204053,0.5175409836065574,0.05573940949830125,0.5921224151504583,0.05885114147037077,0.5205714285714285,0.11013980733299193,0.5134615384615384,0.12660717438715574,0.5170164835164835,0.05618451350748873
5588,text,All,14,24,average_length,12,KNN,up,0.5481304895827958,0.052284769564405593,0.4996938775510207,0.045598418073648436,0.5765952435289162,0.042711721617154655,0.5254385964912279,0.07089718339077279,0.4639024390243903,0.07767061625092463,0.4946705177578093,0.04548762187383841
5589,call,In,14,12,unique_contacts,15,LR,up,0.5481135416438421,0.06945690318964366,0.5306557377049179,0.05097753898794971,0.611220198283005,0.05464390028385058,0.5045714285714284,0.0974817956037385,0.5657692307692309,0.09814108083293337,0.5351703296703296,0.049531482161056135
5590,call,All,14,24,combined,9,KNN,up,0.5481112151013595,0.06374843235423018,0.5060000000000001,0.05330472330955121,0.5578094131379806,0.05052408769460625,0.543846153846154,0.0904746924865831,0.4583870967741934,0.09532917025000233,0.5011166253101736,0.05307468679647155
5591,text,All,14,12,counts,11,LR,down,0.5481098894443486,0.05742024205063025,0.5096938775510204,0.0461012414689085,0.5894027124266801,0.04533852714341749,0.5161403508771929,0.07750889876092146,0.5007317073170731,0.08059225605503148,0.5084360290971331,0.04531241273067303
5592,call,Out,14,12,unique_contacts,8,RFC,down,0.5481049260880755,0.07848071643250779,0.5342424242424246,0.06240147459543785,0.5798039231144277,0.06373203263968748,0.5261111111111111,0.1036961877988312,0.544,0.09556730019437716,0.5350555555555555,0.061394582821698164
5593,call,Out,14,6,average_length,2,RFC,up,0.5480970605331182,0.06848707508190661,0.5125757575757577,0.05921478543027366,0.5528621443609246,0.05434167530686477,0.5480555555555555,0.09433173111788906,0.4699999999999999,0.08768118966645212,0.5090277777777777,0.0584039375507901
5594,call,All,14,24,average_length,5,KNN,up,0.5480600708905803,0.06364955998783786,0.5202857142857144,0.05550242769933117,0.5758597877497127,0.05312380737101413,0.5269230769230772,0.0829764437561863,0.5119354838709677,0.08707263462345749,0.5194292803970223,0.05537048118758448
5595,call,All,14,6,average_length,1,RFC,down,0.5480519629656654,0.05722622311942108,0.5250000000000001,0.053582249989288934,0.5837737049662555,0.05482433622445222,0.5202564102564102,0.07471536204807595,0.5309677419354838,0.09299902739421348,0.5256120760959468,0.054703095019430256
5596,call,In,14,6,average_length,13,SVC,down,0.5480518569166308,0.0689934667316195,0.5281967213114753,0.056336458460935525,0.6090029800823872,0.062299835505025714,0.5057142857142854,0.09441200165489128,0.5584615384615386,0.11355450999753634,0.5320879120879121,0.05746295371144607
5597,call,Out,14,4,average_length,15,KNN,down,0.5480310501398089,0.06635106034874215,0.5200000000000002,0.0587755391768395,0.5632219726635888,0.05981756764940953,0.538611111111111,0.0884507122346948,0.4976666666666664,0.09677806190451048,0.5181388888888888,0.059012077861932126
