modality,direction,day,interval,variable,pc,method,sampling,f1_mean,f1_stdev,accuracy_mean,accuracy_stdev,precision_mean,precision_stdev,sensitivity_mean,sensitivity_stdev,specificity_mean,specificity_stdev,auc_mean,auc_stdev
text,Out,14,12,combined,11,RFC,up,0.5129744370084972,0.10933167443663516,0.4945833333333334,0.09469200323676832,0.4938580595101492,0.09304290628083874,0.5458333333333333,0.14952928386776532,0.44333333333333336,0.14835423376380377,0.4945833333333334,0.09469200323676834
text,Out,14,12,unique_contacts,5,SVC,up,0.5129464663452796,0.08628950798893464,0.49541666666666645,0.06878347057917203,0.4986304571761228,0.07176767381950035,0.5458333333333338,0.140832362079013,0.44499999999999984,0.16249838124031854,0.49541666666666645,0.06878347057917204
text,Out,14,12,unique_contacts,4,KNN,down,0.5129223823737276,0.11445973536752825,0.5262499999999999,0.09168101356964946,0.5273485313705901,0.10332007712272603,0.5133333333333332,0.14969103983674975,0.5391666666666665,0.1467258642394468,0.5262499999999999,0.09168101356964946
text,Out,14,4,unique_contacts,3,KNN,up,0.5128004796062328,0.10542313857352258,0.5033333333333332,0.08994792108378699,0.5032950207257483,0.09031983373628721,0.5366666666666668,0.14950348051006712,0.47000000000000014,0.1481839182406117,0.5033333333333332,0.08994792108378699
text,Out,14,24,average_length,10,KNN,down,0.5127836224904099,0.09999105951787784,0.5016666666666666,0.08822351982354883,0.5032778345235775,0.09115873814199589,0.5358333333333333,0.13977244212648735,0.4675000000000003,0.14836132600091484,0.5016666666666666,0.08822351982354883
text,Out,14,12,unique_contacts,9,LR,up,0.5127699482993543,0.1019189008152373,0.4983333333333333,0.08225736349778774,0.4959052459838064,0.08137579474694472,0.5416666666666666,0.14188683624121362,0.4549999999999999,0.13317541152814297,0.4983333333333333,0.08225736349778774
text,Out,14,6,unique_contacts,9,SVC,up,0.5126320053018674,0.09663531680871375,0.4841666666666665,0.07807033721786326,0.4883746048842797,0.08210822317270691,0.5608333333333334,0.1619080775910381,0.4074999999999999,0.17036922668332272,0.4841666666666665,0.07807033721786327
text,Out,14,24,unique_contacts,14,KNN,up,0.5124319747415946,0.10580180745233901,0.50375,0.08356344491821366,0.502603328559985,0.08829993983947555,0.5375000000000001,0.1527777777777778,0.46999999999999986,0.1443472866716673,0.50375,0.08356344491821366
text,Out,14,12,unique_contacts,13,KNN,up,0.5124030434361468,0.10762136141301286,0.4745833333333334,0.09565750228867435,0.4765665040583771,0.08872697248281369,0.5658333333333334,0.15547210965285768,0.3833333333333332,0.1421338109037403,0.4745833333333334,0.09565750228867438
text,Out,14,4,counts,4,RFC,up,0.5123302902504792,0.09614704940156095,0.5033333333333332,0.09187686338078459,0.5072290446481622,0.09519419487588159,0.53,0.13163906713248413,0.47666666666666674,0.15310112705862675,0.5033333333333332,0.0918768633807846
text,Out,14,24,average_length,14,LR,down,0.5122723493808312,0.09836464749849097,0.5166666666666666,0.08683711547499696,0.5215825239861617,0.09291449697583247,0.5191666666666663,0.13703561515323856,0.5141666666666667,0.16069041206538076,0.5166666666666666,0.08683711547499695
text,Out,14,4,combined,8,RFC,up,0.5120961275294967,0.11065559520609441,0.5087500000000003,0.07996013842767993,0.5061938244504034,0.09266256000605035,0.5341666666666665,0.1576228966657791,0.48333333333333345,0.14163943093313291,0.5087500000000003,0.07996013842767993
text,Out,14,4,counts,2,SVC,up,0.5120381659933115,0.11678762840441177,0.5220833333333337,0.10005872994812984,0.5255667107660141,0.11399507457804253,0.5141666666666665,0.15124576220051233,0.5299999999999998,0.16348821077291292,0.5220833333333337,0.10005872994812985
text,Out,14,12,counts,9,LR,down,0.5120216016911343,0.1115247982113929,0.5083333333333332,0.09401267913629437,0.5080049484828897,0.09873679669943185,0.5291666666666667,0.14572807649296324,0.48750000000000004,0.14905943421014403,0.5083333333333332,0.0940126791362944
text,Out,14,6,unique_contacts,6,LR,down,0.5119760020641093,0.096643307306473,0.5029166666666665,0.08317640948849878,0.5062303414679574,0.09016012848079745,0.5341666666666668,0.14218068759040822,0.4716666666666666,0.15988737618703072,0.5029166666666665,0.08317640948849878
text,Out,14,4,unique_contacts,11,RFC,up,0.5119531694710302,0.1041832734027461,0.5245833333333332,0.07814106176082372,0.5277999407713032,0.08931158889201346,0.5150000000000002,0.14330357533076898,0.5341666666666667,0.16027079707501843,0.5245833333333332,0.07814106176082372
text,Out,14,4,unique_contacts,11,KNN,down,0.5119229381918934,0.1145101770897914,0.5070833333333334,0.08521754527353324,0.503222390690926,0.09241979823536876,0.5358333333333333,0.16077769400987676,0.4783333333333332,0.14488084813779503,0.5070833333333336,0.08521754527353324
text,Out,14,4,combined,9,RFC,up,0.5119209588751843,0.10324278125132548,0.5029166666666667,0.08484632407662324,0.5021071843533143,0.09059488869764255,0.5341666666666666,0.14414060896053946,0.47166666666666657,0.13464214531555102,0.5029166666666667,0.08484632407662322
text,Out,14,24,combined,15,KNN,up,0.511784988706167,0.10228511387345345,0.46916666666666657,0.09262583578324925,0.4720727241454795,0.08240009969020323,0.5683333333333334,0.14669000426508508,0.37000000000000016,0.13521400919589763,0.46916666666666657,0.09262583578324925
text,Out,14,4,combined,11,RFC,up,0.511770862511275,0.10383221698716877,0.500833333333333,0.08478946660751548,0.49950335204011664,0.08225619900022813,0.5383333333333332,0.15048555903885533,0.46333333333333326,0.1393024146901125,0.500833333333333,0.08478946660751548
text,Out,14,12,unique_contacts,5,KNN,up,0.5117150445805776,0.10329277361665803,0.5054166666666665,0.08955225167477615,0.5049632916103505,0.09320402440014765,0.5283333333333335,0.13568010505999364,0.4825,0.13151911776979425,0.5054166666666665,0.08955225167477615
text,Out,14,12,combined,12,KNN,up,0.5116938659119474,0.07768485096700821,0.49125000000000013,0.07163098124936916,0.4951080912551501,0.0713464634342379,0.5416666666666665,0.11991626333922992,0.4408333333333335,0.14568956357193974,0.49125000000000013,0.07163098124936913
text,Out,14,6,counts,15,SVC,down,0.5116586405688661,0.10393481338012439,0.5241666666666667,0.0844163629544395,0.5312988727388882,0.09920099424100504,0.5141666666666667,0.15078126135782077,0.5341666666666665,0.1804467426584003,0.5241666666666667,0.08441636295443952
text,Out,14,24,average_length,8,RFC,up,0.5116388551880676,0.09577833967957913,0.4937500000000001,0.08277909123763041,0.4953046275619803,0.08239639833705567,0.5424999999999996,0.13939050830208563,0.44499999999999995,0.1475672534002523,0.4937500000000001,0.08277909123763041
text,Out,14,12,unique_contacts,6,KNN,up,0.5116248197283145,0.09381698999922641,0.4941666666666666,0.08142167609317973,0.4936258172941607,0.078032055488403,0.54,0.13054749599021565,0.4483333333333331,0.12466565836211552,0.4941666666666666,0.08142167609317973
text,Out,14,6,counts,13,SVC,up,0.5114851423858583,0.10515327139489859,0.5170833333333333,0.07881144833288957,0.5212586267361808,0.09187334677755189,0.5258333333333333,0.1644187633509724,0.5083333333333333,0.18176556477705164,0.5170833333333335,0.07881144833288954
text,Out,14,4,unique_contacts,15,RFC,down,0.5114280672030839,0.11955929438010206,0.5358333333333334,0.09194173605214788,0.537905427905428,0.11900450561421264,0.49916666666666676,0.1418843643235793,0.5725000000000002,0.1444128753380802,0.5358333333333334,0.0919417360521479
text,Out,14,24,average_length,6,RFC,down,0.5112843341368688,0.09431124806844875,0.50625,0.08341221014543854,0.5089308072388566,0.08348247742882238,0.5283333333333334,0.13874740268142588,0.4841666666666668,0.15383928748814366,0.50625,0.08341221014543855
text,Out,14,6,counts,9,RFC,down,0.5112769756248964,0.12578438334116562,0.5354166666666665,0.09537844021299324,0.5404769165732786,0.111183020590739,0.5058333333333337,0.16380326474109994,0.5650000000000002,0.171471154723927,0.5354166666666665,0.09537844021299326
text,Out,14,12,unique_contacts,6,SVC,down,0.5112763686438988,0.0917685440726174,0.5054166666666666,0.07436011166283668,0.5102635616017969,0.08472734702924542,0.5333333333333337,0.15075567228888184,0.4774999999999999,0.17361565650615393,0.5054166666666666,0.07436011166283668
text,Out,14,6,unique_contacts,9,LR,down,0.511068155645368,0.10325403216080821,0.4995833333333334,0.08259245576078413,0.4980779378000739,0.08411300337157461,0.5375,0.14476217967556998,0.46166666666666667,0.13935276071607597,0.4995833333333334,0.08259245576078411
text,Out,14,6,unique_contacts,12,SVC,up,0.5109965477442675,0.09745154920369452,0.48833333333333334,0.08121896800124606,0.4912097558948582,0.07977165427552957,0.5516666666666667,0.1592543652838216,0.4249999999999999,0.16687697169249274,0.48833333333333334,0.08121896800124608
text,Out,14,24,average_length,5,KNN,down,0.5109357115454711,0.10281224513466758,0.4824999999999999,0.09716448502035341,0.4888540608857946,0.10257928285713117,0.5525000000000003,0.14872022332567328,0.41249999999999987,0.16555818247526088,0.4824999999999999,0.09716448502035342
text,Out,14,6,counts,8,RFC,down,0.5107290102476089,0.11756604965233214,0.5299999999999998,0.0927128848237702,0.5316461316461316,0.1055171547197885,0.5058333333333335,0.14994153368606777,0.5541666666666667,0.15093005716185942,0.5299999999999998,0.0927128848237702
text,Out,14,12,combined,15,RFC,down,0.5106650874751086,0.11499946707417001,0.49999999999999983,0.10032914406726733,0.5010520517064635,0.10130617693295027,0.5366666666666667,0.15772299518420435,0.4633333333333334,0.16036924284795817,0.49999999999999983,0.10032914406726735
text,Out,14,12,combined,13,RFC,down,0.5106488797316112,0.11466812524956878,0.5008333333333334,0.09585620426840001,0.4999967611937427,0.10234112808564666,0.5358333333333334,0.1563539216698731,0.4658333333333334,0.15079986886245555,0.5008333333333334,0.09585620426840002
text,Out,14,24,combined,10,KNN,up,0.510626311711517,0.1027482441209635,0.4733333333333332,0.08794479699004741,0.4750469280461538,0.07661314329146711,0.5658333333333333,0.15948104320744982,0.38083333333333336,0.1451879659425858,0.4733333333333332,0.0879447969900474
text,Out,14,4,counts,2,RFC,up,0.5105836440012405,0.11403359010674195,0.5150000000000001,0.08873882535045823,0.5126850118835413,0.09632102355133929,0.5225,0.15572456547316793,0.5075000000000001,0.14119052485830735,0.5150000000000001,0.08873882535045823
text,Out,14,24,combined,14,KNN,up,0.5105310844565184,0.10419891998835114,0.4674999999999997,0.09242872705353161,0.4700252233576537,0.08183621266133956,0.5691666666666666,0.15491163622943796,0.3658333333333333,0.13395006775270396,0.4674999999999998,0.09242872705353164
text,Out,14,4,counts,4,SVC,down,0.5104561186904789,0.12614630001991542,0.4991666666666666,0.09475217246220544,0.5003573933806131,0.1017293309659899,0.5516666666666667,0.19776387421337413,0.44666666666666677,0.21072532533726476,0.4991666666666666,0.09475217246220542
text,Out,14,12,counts,8,LR,down,0.5103279518078135,0.10297324878503403,0.5091666666666668,0.08532551389889188,0.5088920817744347,0.08940059696969505,0.5241666666666667,0.13979251500091336,0.49416666666666687,0.14324237580657326,0.5091666666666668,0.08532551389889187
text,Out,14,24,combined,12,KNN,down,0.5103269348359362,0.09422005761444288,0.4708333333333334,0.08693803022778795,0.4744769503372444,0.07768424847730651,0.5616666666666665,0.13691527031632095,0.37999999999999995,0.13573179469006796,0.4708333333333334,0.08693803022778795
text,Out,14,24,average_length,7,KNN,up,0.5102953643459183,0.09485048621673206,0.48291666666666677,0.09822623712028432,0.48996294494978687,0.09585391857590216,0.5449999999999998,0.12779973460890087,0.42083333333333345,0.1664034116189591,0.48291666666666677,0.09822623712028435
text,Out,14,6,counts,6,SVC,down,0.510201185194631,0.09278730860044175,0.5295833333333333,0.08061539922739697,0.5415085927144749,0.09801444966346069,0.5025000000000001,0.14087220291211067,0.5566666666666668,0.17761987937396406,0.5295833333333333,0.08061539922739695
text,Out,14,4,unique_contacts,4,KNN,up,0.5100995942544893,0.11757761307501723,0.4991666666666667,0.10171440067243497,0.49906548731626116,0.09856822985716482,0.5383333333333333,0.16515305964125052,0.4600000000000001,0.16000140291191908,0.4991666666666667,0.10171440067243497
text,Out,14,12,counts,10,LR,up,0.5099729867853104,0.09894999455210746,0.49875,0.08447347155281391,0.49801633119202804,0.08175630596650767,0.5333333333333333,0.13710981778281037,0.4641666666666668,0.13149778198382917,0.49875,0.0844734715528139
text,Out,14,24,average_length,10,KNN,up,0.5099252047301772,0.096544390136901,0.49583333333333324,0.08633077229278621,0.4984598714409085,0.09014970535153707,0.535,0.13565942369335268,0.45666666666666694,0.15097884883192345,0.49583333333333324,0.08633077229278621
text,Out,14,24,unique_contacts,13,KNN,down,0.5099173158916228,0.11784792574163705,0.5016666666666666,0.09230342050318668,0.4990664681465766,0.09815103009501164,0.5375000000000001,0.16682442029087713,0.4658333333333334,0.14798259900131142,0.5016666666666666,0.09230342050318668
text,Out,14,4,unique_contacts,12,RFC,up,0.5098931699218209,0.11340188554018932,0.5212500000000001,0.09165040412829564,0.5217663210972036,0.10628472412547388,0.5108333333333335,0.14146846900161555,0.5316666666666666,0.1444735790353437,0.5212500000000001,0.09165040412829563
text,Out,14,6,unique_contacts,11,SVC,down,0.5098409041462895,0.10328316790835708,0.4974999999999998,0.0769481365120844,0.49757887679056395,0.07804790556978392,0.5433333333333336,0.16560266430297074,0.4516666666666665,0.1624811134669059,0.4974999999999998,0.0769481365120844
text,Out,14,6,unique_contacts,15,SVC,up,0.5097388069891262,0.0987321502903479,0.4962500000000002,0.07632458266634623,0.499187983370259,0.07852571182975415,0.5441666666666665,0.16643713150311562,0.44833333333333336,0.18071282971552816,0.4962500000000002,0.07632458266634624
text,Out,14,6,counts,13,RFC,down,0.5097353750676451,0.12125706886871056,0.5258333333333335,0.08618439371148576,0.5227132741699303,0.10874495866376513,0.5116666666666665,0.1539874060178988,0.5399999999999998,0.13837277844176027,0.5258333333333335,0.08618439371148577
text,Out,14,12,counts,1,LR,down,0.5096916019428976,0.13753089478913116,0.4870833333333333,0.08048477384915001,0.4761036086806209,0.09956657556863492,0.5675000000000001,0.19595194846058417,0.4066666666666666,0.15135007842805892,0.4870833333333333,0.08048477384915002
text,Out,14,24,average_length,6,KNN,up,0.5096891462471977,0.08881824818376281,0.48041666666666677,0.08970877404922074,0.4873339606729699,0.08263683149276559,0.5491666666666668,0.13247567169661853,0.4116666666666666,0.16868308832635717,0.48041666666666677,0.08970877404922074
text,Out,14,24,average_length,12,RFC,up,0.5096295293260131,0.09848311540510259,0.4912499999999998,0.08423231429900349,0.49177489289176585,0.08659738502618926,0.5399999999999998,0.13837277844176027,0.44250000000000006,0.1394911185922082,0.4912499999999998,0.08423231429900349
text,Out,14,6,counts,4,RFC,up,0.5095624149811027,0.09866572758351728,0.5320833333333335,0.0800828607777465,0.5419503595819386,0.11420381654537914,0.4975,0.1342430037761772,0.5666666666666667,0.15028965673097486,0.5320833333333335,0.08008286077774648
text,Out,14,6,combined,11,RFC,up,0.5095436042854036,0.09799722790203413,0.5095833333333334,0.07942320652762057,0.513225897683328,0.08739015192278196,0.5258333333333335,0.15383928748814366,0.49333333333333335,0.1682083577810121,0.5095833333333334,0.07942320652762054
text,Out,14,6,unique_contacts,6,SVC,up,0.5093194325543844,0.10511840935780165,0.49291666666666667,0.08397375966341497,0.4947321183718241,0.08426539964052462,0.5458333333333334,0.16682442029087707,0.44,0.17330225051530643,0.49291666666666667,0.08397375966341497
text,Out,14,4,unique_contacts,14,KNN,up,0.5091970066722584,0.11068142653887615,0.5158333333333335,0.09341011151787726,0.5198722701876727,0.10438739776620269,0.5175000000000002,0.15771187626397254,0.5141666666666667,0.16242713984299473,0.5158333333333335,0.09341011151787723
text,Out,14,6,counts,11,RFC,down,0.5091800705476913,0.10580645701881873,0.5216666666666666,0.08551028580630313,0.5249665168422909,0.09930687974112871,0.5091666666666667,0.13959165636776863,0.5341666666666667,0.14845585678625622,0.5216666666666666,0.08551028580630313
text,Out,14,6,counts,3,SVC,down,0.5090760771009711,0.11445083168136402,0.5491666666666667,0.0867118180753892,0.5646010647848886,0.11910387965511811,0.48333333333333345,0.14982219165849822,0.6149999999999999,0.17599325311014571,0.5491666666666667,0.0867118180753892
text,Out,14,6,counts,3,SVC,up,0.5090759290582177,0.10643482150129406,0.5399999999999997,0.07899480725663498,0.5518768092502615,0.10534506701909319,0.4941666666666667,0.14947297988991767,0.5858333333333333,0.18097464958797538,0.5399999999999997,0.07899480725663498
text,Out,14,6,unique_contacts,7,SVC,down,0.508988080982872,0.09439605467736448,0.4891666666666666,0.07244042406889753,0.4919553912794254,0.07504485873282961,0.5483333333333333,0.1607449688345227,0.4299999999999999,0.16822503767175478,0.4891666666666666,0.07244042406889753
text,Out,14,4,unique_contacts,8,RFC,up,0.5088753603088534,0.11230323109033222,0.5216666666666668,0.09010375612973558,0.5228767302958479,0.09624898781322681,0.51,0.14520004390398586,0.5333333333333333,0.14746263960259026,0.5216666666666668,0.0901037561297356
text,Out,14,6,unique_contacts,14,SVC,down,0.5088455969169399,0.096802374105839,0.49833333333333335,0.07371228990814005,0.5001989290379382,0.07503429806050085,0.5383333333333333,0.1573222189762588,0.4583333333333332,0.166034153315937,0.49833333333333335,0.07371228990814004
text,Out,14,4,counts,4,SVC,up,0.508808107242559,0.12171998674079597,0.4912499999999998,0.09736551489341673,0.4960603708297207,0.10948253338903813,0.5525000000000001,0.18975403477904504,0.42999999999999977,0.20608041101101557,0.4912499999999998,0.09736551489341674
text,Out,14,12,unique_contacts,5,SVC,down,0.5087034345617145,0.08580314034773742,0.4941666666666666,0.07789943587721786,0.5010193656532664,0.07929146975519971,0.5366666666666667,0.14179782005830854,0.4516666666666669,0.18202779723836773,0.4941666666666666,0.07789943587721786
text,Out,14,6,unique_contacts,8,LR,up,0.5086958207548694,0.10674431414094555,0.5037499999999998,0.08035393612328556,0.5016116339800549,0.08734861178304527,0.5299999999999998,0.1472341333089014,0.4774999999999999,0.14499458173242913,0.5037499999999998,0.08035393612328556
text,Out,14,6,average_length,9,RFC,down,0.5086951241968813,0.09411124182342853,0.5208333333333334,0.0743235487513204,0.5286928860613072,0.09305883897810137,0.5108333333333335,0.13997304133577163,0.530833333333333,0.15698075471627304,0.5208333333333334,0.0743235487513204
text,Out,14,24,average_length,8,KNN,down,0.5085838026307418,0.10067011746247145,0.4941666666666667,0.08804444214991919,0.4958173841122756,0.0912695216111562,0.535,0.13973479771510158,0.4533333333333332,0.15136861600892673,0.4941666666666668,0.08804444214991917
text,Out,14,4,counts,3,SVC,up,0.5084198735772196,0.14069284753366942,0.5125,0.09595128884829968,0.5042349870202035,0.11775479506586346,0.5358333333333332,0.2007474109617764,0.4891666666666665,0.17634165835496862,0.5125,0.09595128884829965
text,Out,14,4,combined,8,RFC,down,0.5084100558548382,0.11764674604619837,0.5166666666666667,0.08683711547499695,0.5131677941081967,0.09334084714335333,0.5199999999999999,0.16713738241809123,0.5133333333333334,0.14000561155981547,0.5166666666666667,0.08683711547499696
text,Out,14,6,counts,1,LR,up,0.5084031055525319,0.13678394473572433,0.47999999999999987,0.08530495898208981,0.4721135912591021,0.10022190485173058,0.5708333333333333,0.19367633279655488,0.3891666666666665,0.1606904120653807,0.47999999999999987,0.08530495898208983
text,Out,14,4,counts,8,RFC,up,0.5082610340582704,0.09733299669809348,0.495,0.08104605111784123,0.49663960407497554,0.0839610026015419,0.5358333333333335,0.14567030329310066,0.45416666666666666,0.1541490343907203,0.495,0.08104605111784123
text,Out,14,6,average_length,14,RFC,up,0.5081813908773765,0.1000335783060971,0.5108333333333334,0.09300371690435115,0.5186408909717735,0.1075415634304705,0.5158333333333334,0.13949111859220822,0.5058333333333335,0.1713381512246919,0.5108333333333334,0.09300371690435115
text,Out,14,12,unique_contacts,7,LR,up,0.5080972710452986,0.09592306410312036,0.49208333333333343,0.06718417614386732,0.4896031784692774,0.0684095256436765,0.5408333333333332,0.14286971846204194,0.4433333333333334,0.12639790732615389,0.49208333333333343,0.06718417614386732
text,Out,14,12,unique_contacts,15,RFC,up,0.5079603108208457,0.09860834900339598,0.4987499999999999,0.07594683850127631,0.4967218611711646,0.075199811405929,0.5325000000000001,0.14501393175843627,0.465,0.12984709993014615,0.4987499999999999,0.07594683850127629
text,Out,14,4,average_length,3,RFC,up,0.5079529585243401,0.10273031088431875,0.5162499999999997,0.08701767013558176,0.5177713063939844,0.09551268644572276,0.5108333333333334,0.13997304133577163,0.5216666666666666,0.13380598044945677,0.5162499999999998,0.08701767013558175
text,Out,14,4,counts,8,SVC,down,0.5079438168597182,0.11895395080846753,0.49999999999999994,0.08500016504902441,0.5018430787908341,0.0975011038521112,0.5441666666666669,0.19078629608651348,0.4558333333333335,0.20255626478596114,0.49999999999999994,0.08500016504902444
text,Out,14,4,combined,5,RFC,down,0.5079036876947354,0.11595703141972083,0.5204166666666667,0.08612638346157697,0.5223963196676046,0.1076190223243326,0.5133333333333333,0.1587867864357009,0.5274999999999999,0.15671241899452512,0.5204166666666667,0.08612638346157696
text,Out,14,6,counts,4,SVC,up,0.5077566851347803,0.11175822809667306,0.5325000000000003,0.0840833254080277,0.5402105312128532,0.10862156961573799,0.4991666666666667,0.15144969124655108,0.5658333333333335,0.17338925218180656,0.5325000000000003,0.08408332540802772
text,Out,14,6,counts,7,RFC,down,0.507728232876093,0.1076771770014536,0.5366666666666667,0.08769718842393708,0.5485947293160915,0.11126742802164283,0.4916666666666669,0.14433756729740643,0.5816666666666667,0.16239474705806795,0.5366666666666667,0.08769718842393708
text,Out,14,24,combined,12,KNN,up,0.5076993763735651,0.09825053346689695,0.46375,0.09148953654609157,0.46833568504079337,0.07902757155705592,0.5641666666666665,0.14402376580913692,0.36333333333333323,0.1378852627332317,0.46375,0.09148953654609158
text,Out,14,6,average_length,3,RFC,up,0.5076779746384923,0.11188170549320917,0.5075000000000002,0.08831490818574371,0.5065953332872837,0.09470089641326132,0.5241666666666664,0.15411262589105018,0.49083333333333334,0.1469360664774796,0.5075000000000002,0.0883149081857437
text,Out,14,6,combined,15,RFC,up,0.5076255208678835,0.10674505369996579,0.49999999999999994,0.08724007409153889,0.5000910148932595,0.0897653339042553,0.5325,0.16278949866444356,0.46749999999999986,0.15842191390661878,0.49999999999999994,0.08724007409153892
text,Out,14,12,unique_contacts,7,LR,down,0.5075920597274819,0.09067940468288904,0.4933333333333335,0.07149007292972358,0.4945986793134625,0.07444991279965457,0.5358333333333334,0.13672814171285808,0.45083333333333336,0.14019336894392462,0.4933333333333335,0.07149007292972355
text,Out,14,12,counts,12,LR,up,0.5075279985861606,0.10677543141349545,0.49541666666666656,0.09305555555555554,0.494744370009076,0.0894382213083195,0.5324999999999999,0.14501393175843627,0.45833333333333315,0.13838291675576017,0.49541666666666656,0.09305555555555556
text,Out,14,4,counts,6,SVC,up,0.5074167805270532,0.11698133986132943,0.4962499999999999,0.08057188096504059,0.49727948830607327,0.0941650114927088,0.5466666666666665,0.18513804113713175,0.4458333333333333,0.20252855862688532,0.4962499999999999,0.08057188096504059
text,Out,14,24,average_length,5,RFC,down,0.5073955578443178,0.09518530150030562,0.50125,0.07709271714654399,0.5027841096811685,0.08034395843558954,0.5283333333333331,0.14517105510845443,0.47416666666666657,0.1506136903676103,0.50125,0.07709271714654399
text,Out,14,4,counts,4,RFC,down,0.5072970592861429,0.09769272188237516,0.5070833333333333,0.0943952263316782,0.5135939651593676,0.10486800751532868,0.515,0.12832557149993776,0.4991666666666665,0.16044577002166532,0.5070833333333333,0.09439522633167823
text,Out,14,4,unique_contacts,6,KNN,up,0.5071079674693737,0.10960451026768069,0.49458333333333326,0.08797171230631753,0.49354726237814467,0.09121081140220404,0.5366666666666667,0.15638308025167275,0.45250000000000007,0.14663021815240154,0.4945833333333332,0.08797171230631755
text,Out,14,4,unique_contacts,14,KNN,down,0.5070805979986558,0.11963537629050608,0.5179166666666667,0.09931990254488965,0.5209639904728915,0.11503802096222597,0.5116666666666668,0.1628433521863594,0.5241666666666667,0.1650999595184585,0.5179166666666667,0.09931990254488962
text,Out,14,24,combined,7,RFC,down,0.5070490256501003,0.09609609766751023,0.48999999999999994,0.08398733269887819,0.4932078009709589,0.08303643910350124,0.5375000000000001,0.14330112785162083,0.4425,0.16140473070252234,0.48999999999999994,0.08398733269887819
text,Out,14,12,unique_contacts,6,KNN,down,0.5069370865345494,0.09843565059753874,0.4933333333333336,0.08956497932722098,0.49401456876456856,0.08754341173289827,0.5299999999999998,0.13270051849720713,0.4566666666666665,0.1368435252133511,0.4933333333333336,0.08956497932722098
text,Out,14,12,combined,3,RFC,up,0.506920863631272,0.1083090357720026,0.50875,0.07796131843239423,0.5070543694351746,0.0896280668592236,0.5241666666666669,0.15904059650157876,0.49333333333333335,0.145874813725541,0.50875,0.07796131843239423
text,Out,14,4,counts,3,RFC,up,0.5069087098534925,0.11129636476361474,0.5004166666666666,0.09203229042221617,0.4997386175056453,0.09063195302757408,0.5300000000000001,0.15692041918549446,0.47083333333333316,0.15460341720204615,0.5004166666666666,0.0920322904222162
text,Out,14,6,unique_contacts,15,SVC,down,0.5068406454572495,0.10077506727348855,0.5004166666666665,0.08065889401014942,0.5052593942005706,0.09045479254447245,0.5325,0.16492992424121597,0.46833333333333343,0.183026986167462,0.5004166666666665,0.0806588940101494
text,Out,14,6,unique_contacts,13,SVC,down,0.5068379000187719,0.10145608534210956,0.49250000000000005,0.0801977424246545,0.49547764378724113,0.0830815876521879,0.5408333333333336,0.16347748397426004,0.4441666666666665,0.1720734939426193,0.49250000000000005,0.0801977424246545
text,Out,14,6,combined,8,RFC,up,0.5068026253575129,0.10522745624148487,0.5141666666666667,0.08442467206051353,0.5152266923822652,0.08772286214366502,0.515,0.15232025155832815,0.5133333333333332,0.1510903134826413,0.5141666666666667,0.08442467206051353
text,Out,14,24,average_length,11,RFC,up,0.50671456038657,0.10342010963654301,0.48791666666666667,0.08669462609090331,0.4879869635868086,0.08747936027858073,0.5399999999999999,0.15097884883192345,0.43583333333333324,0.14255514616094958,0.48791666666666667,0.0866946260909033
text,Out,14,4,average_length,1,KNN,up,0.5066738227701613,0.1007931338690965,0.4966666666666668,0.0895571471397785,0.498466631407808,0.0870785190745558,0.5291666666666667,0.14281078893622887,0.46416666666666684,0.15545406140603685,0.4966666666666668,0.08955714713977853
text,Out,14,4,average_length,6,RFC,down,0.506501554208706,0.12823778265479024,0.5287500000000002,0.08717874326472372,0.528960215953637,0.10295661380480498,0.5083333333333332,0.17347216662217774,0.5491666666666668,0.1576228966657791,0.5287500000000002,0.08717874326472372
text,Out,14,4,average_length,3,KNN,up,0.5065005098952091,0.1053001235461953,0.5279166666666665,0.08864688489744126,0.5342548293210058,0.10098832012008681,0.49750000000000005,0.14576657923850592,0.5583333333333331,0.15466012118972283,0.5279166666666665,0.08864688489744126
text,Out,14,4,counts,8,SVC,up,0.5064523213694576,0.11476288934925633,0.49083333333333334,0.08654987598227801,0.49402466001602824,0.0948795145684528,0.5483333333333333,0.18659480338678777,0.43333333333333335,0.19748701814158742,0.49083333333333334,0.08654987598227802
text,Out,14,24,average_length,15,LR,up,0.5063472498355224,0.09948192599283688,0.5062500000000001,0.085077496526777,0.5091478292948882,0.08947141355706427,0.5191666666666666,0.14107123830212262,0.4933333333333335,0.1533757809786044,0.5062500000000001,0.08507749652677699
text,Out,14,6,counts,1,LR,down,0.5063178731970297,0.1364426793489933,0.4749999999999999,0.08417087531565129,0.4663950510274041,0.09771259778099448,0.5716666666666667,0.19642569269247698,0.37833333333333313,0.15095096980872727,0.4749999999999999,0.0841708753156513
text,Out,14,6,combined,14,RFC,up,0.5062177688124618,0.11332562897912,0.5070833333333332,0.08664606560383466,0.5068197445829026,0.0874248146963355,0.5275000000000002,0.1736964436753227,0.4866666666666668,0.17029715891480884,0.5070833333333332,0.08664606560383466
text,Out,14,24,counts,9,SVC,up,0.506211114847673,0.10798449217674744,0.5166666666666669,0.0796756190115328,0.5160992706124283,0.08691169424306344,0.5141666666666665,0.1584927427201305,0.5191666666666666,0.1478687917496891,0.5166666666666669,0.07967561901153282
