modality,direction,day,interval,variable,pc,method,sampling,f1_mean,f1_stdev,accuracy_mean,accuracy_stdev,precision_mean,precision_stdev,sensitivity_mean,sensitivity_stdev,specificity_mean,specificity_stdev,auc_mean,auc_stdev
text,Out,14,6,unique_contacts,10,LR,up,0.5174666280454815,0.08928960791106133,0.5020833333333333,0.06991632605271328,0.5022209184863985,0.07176149940871525,0.5475000000000001,0.13621414364629292,0.45666666666666667,0.1423705035088387,0.5020833333333333,0.0699163260527133
text,Out,14,12,combined,14,KNN,up,0.5174584350533938,0.0766434323440428,0.49124999999999963,0.06939265745805467,0.49432737901932955,0.06792419062566597,0.5541666666666668,0.11807412212884885,0.4283333333333333,0.1406554322352462,0.4912499999999996,0.06939265745805467
text,Out,14,4,counts,4,SVC,up,0.5173741211017271,0.12362550895867774,0.5016666666666666,0.08373639896594857,0.49821161609176473,0.1047386725708997,0.5633333333333335,0.1873226808383155,0.44,0.19998597032722484,0.5016666666666666,0.08373639896594859
text,Out,14,24,combined,2,KNN,down,0.5172041905248622,0.10302497048387393,0.5279166666666668,0.08355505016771721,0.5309518390106625,0.09264089291029254,0.5199999999999999,0.14608624053798838,0.5358333333333333,0.14421845180360418,0.5279166666666668,0.08355505016771723
text,Out,14,12,counts,9,LR,down,0.517145749310027,0.10580467338608221,0.5145833333333332,0.08548874966182968,0.5144100004312855,0.09981805845387706,0.5325000000000002,0.13858299648073802,0.49666666666666665,0.14454153690983046,0.5145833333333332,0.08548874966182969
text,Out,14,12,combined,14,RFC,up,0.5171155277301321,0.10535568221144141,0.5083333333333332,0.08417087531565133,0.5079907698510638,0.08478233871298038,0.5433333333333331,0.15374122295716144,0.4733333333333335,0.1548323737887654,0.5083333333333332,0.0841708753156513
text,Out,14,12,counts,10,LR,down,0.5170145783286344,0.10378963020760415,0.5183333333333333,0.0772892304289013,0.5182726984058253,0.09629814594017325,0.5316666666666664,0.14495829347174372,0.5049999999999999,0.14785218753968218,0.5183333333333333,0.0772892304289013
text,Out,14,12,unique_contacts,10,LR,up,0.516917487182038,0.10222994038653531,0.5066666666666664,0.08877834034789706,0.5075973191325359,0.0907989202146946,0.5400000000000003,0.14088465086191915,0.4733333333333333,0.14929689310083544,0.5066666666666664,0.08877834034789706
text,Out,14,6,unique_contacts,14,RFC,up,0.5169086350658719,0.09415167020896441,0.5045833333333334,0.07943203795194136,0.5047525110768147,0.0822072548264091,0.5408333333333334,0.13055555555555554,0.4683333333333332,0.13903023111085766,0.5045833333333334,0.07943203795194136
text,Out,14,4,unique_contacts,11,KNN,down,0.516871629618583,0.10619185842108542,0.5237499999999998,0.08688859664369983,0.5273503901069692,0.09678155120723013,0.5241666666666669,0.1476029002479835,0.5233333333333331,0.16458293376757535,0.5237499999999998,0.08688859664369983
text,Out,14,24,average_length,6,RFC,down,0.5167397931614138,0.10521584824399156,0.5154166666666666,0.0857509165955076,0.5159723985165162,0.08774620379241017,0.5333333333333335,0.1488828583129664,0.49750000000000005,0.1559946004705998,0.5154166666666666,0.08575091659550761
text,Out,14,6,counts,15,KNN,up,0.5166858486589363,0.11707567483585744,0.5204166666666667,0.09740153017693344,0.5205594416763147,0.09939827376449661,0.5308333333333334,0.16778036990438583,0.5100000000000001,0.15546534180583732,0.5204166666666667,0.09740153017693343
text,Out,14,4,average_length,1,KNN,up,0.5166749473153835,0.10976616815855963,0.5116666666666664,0.09137925557897891,0.5105710164018988,0.09585798631279648,0.5358333333333333,0.14710782672033243,0.48749999999999993,0.14378979466744174,0.5116666666666664,0.0913792555789789
text,Out,14,6,combined,5,RFC,up,0.5165990524051773,0.10507371611821217,0.5170833333333332,0.08122220667689055,0.5164217876636612,0.08284070866429372,0.5341666666666667,0.15895236070655355,0.5,0.14602860903839351,0.5170833333333332,0.08122220667689056
text,Out,14,6,unique_contacts,8,SVC,up,0.5165507323191479,0.11139562105381044,0.5008333333333332,0.07922977282787641,0.5005184855993678,0.08756882314986315,0.558333333333333,0.17825850407791005,0.4433333333333335,0.1768282724422331,0.5008333333333332,0.07922977282787641
text,Out,14,4,counts,2,SVC,up,0.5162774973595572,0.11832084697994796,0.5199999999999999,0.09354143466934857,0.5224251883382315,0.10619500832006189,0.533333333333333,0.17727200782610347,0.5066666666666664,0.18976327624200898,0.5199999999999999,0.09354143466934857
text,Out,14,6,unique_contacts,7,RFC,up,0.5162766085021397,0.10204260491999403,0.50375,0.08522577626819408,0.5039876378781176,0.09447454026541449,0.5416666666666664,0.14039586488805697,0.46583333333333315,0.1421806875904082,0.50375,0.08522577626819407
text,Out,14,12,combined,15,RFC,down,0.5158977175882855,0.10340750346333859,0.5062500000000001,0.08404055959217344,0.5055670258963605,0.08639464056462796,0.5408333333333334,0.146266192615151,0.4716666666666668,0.14804183896133133,0.5062500000000001,0.08404055959217346
text,Out,14,12,unique_contacts,13,SVC,down,0.5158376249178062,0.10321353730603101,0.5054166666666667,0.07871348226042531,0.5057539194551577,0.08224607014711095,0.5466666666666666,0.16383109749768257,0.4641666666666666,0.16380326474109996,0.5054166666666667,0.0787134822604253
text,Out,14,6,combined,3,RFC,up,0.5158196748639556,0.1007791185462044,0.515,0.08044663482703542,0.5181307012990453,0.08706282602023489,0.5333333333333334,0.15214515486254615,0.4966666666666667,0.1530278027598528,0.515,0.08044663482703542
text,Out,14,4,counts,3,SVC,up,0.5157728933828295,0.11907552636314306,0.5083333333333333,0.08622914686345391,0.5080036213786215,0.09478607782274809,0.5508333333333334,0.18723840711747083,0.46583333333333327,0.19716530691061815,0.5083333333333333,0.08622914686345391
text,Out,14,12,combined,13,KNN,up,0.515738730689884,0.0806682385875231,0.49125000000000013,0.0706449266953332,0.4937153879831898,0.06869850842808073,0.5516666666666667,0.12410171057604821,0.43083333333333323,0.14017335347193852,0.49125000000000013,0.07064492669533319
text,Out,14,6,counts,13,KNN,down,0.5156562578524899,0.11759760601998573,0.5245833333333334,0.09290467188662473,0.5256580943566239,0.10258625301833131,0.525,0.16518703476188176,0.5241666666666666,0.156371866055973,0.5245833333333334,0.09290467188662471
text,Out,14,12,unique_contacts,12,SVC,up,0.5155164638456011,0.09564477636164029,0.49916666666666665,0.07372656278849611,0.5006859461917509,0.07661023320099049,0.5508333333333331,0.15664078516785546,0.44749999999999984,0.16051570579528493,0.49916666666666665,0.07372656278849612
text,Out,14,6,combined,4,RFC,up,0.5154883332418847,0.10301634507471531,0.5095833333333332,0.08095403879551902,0.5100777736195696,0.09058601630854715,0.5375000000000001,0.1513941014763806,0.48166666666666685,0.15424229194361044,0.5095833333333332,0.08095403879551899
text,Out,14,4,average_length,1,KNN,down,0.5154251232786897,0.10848455102407191,0.5141666666666668,0.09292826360870435,0.5145699798567445,0.09698300273715474,0.5291666666666665,0.14231876063832774,0.49916666666666637,0.1486447380061763,0.5141666666666668,0.09292826360870432
text,Out,14,6,counts,6,KNN,up,0.5153553069780472,0.11661782914556124,0.5279166666666668,0.09893069567985059,0.5305288175876411,0.10751921550258464,0.5150000000000001,0.14859045924663056,0.5408333333333332,0.15144969124655103,0.5279166666666668,0.0989306956798506
text,Out,14,12,unique_contacts,9,LR,down,0.515296973712139,0.08383287326740409,0.5062500000000001,0.0788737270250038,0.5109225687453243,0.08187376947347384,0.5333333333333333,0.12252029768392123,0.47916666666666674,0.15414903439072036,0.5062500000000001,0.07887372702500378
text,Out,14,6,unique_contacts,5,SVC,down,0.5152672529168768,0.1016462925056183,0.5,0.07420548108542986,0.49796023717424653,0.07671140007709724,0.55,0.15758061375578478,0.45,0.14360673947588817,0.5,0.07420548108542988
text,Out,14,4,combined,7,RFC,up,0.5151387535156676,0.12074504808459843,0.5099999999999997,0.09733399058862079,0.506864344719608,0.09993713411678541,0.5391666666666668,0.16727791951391063,0.48083333333333333,0.15068818936885447,0.5099999999999997,0.09733399058862081
text,Out,14,24,combined,2,KNN,up,0.5151137336990173,0.11383361310235403,0.5237499999999998,0.08769218912577123,0.5215410275998511,0.09780341115837442,0.5216666666666666,0.1524307353143138,0.5258333333333334,0.1301250154307502,0.5237499999999998,0.08769218912577126
text,Out,14,4,unique_contacts,9,RFC,up,0.5150848018774263,0.11112303617602215,0.5262499999999997,0.09319866878381468,0.5298526702056114,0.10414372474712617,0.5166666666666667,0.1465081788319221,0.5358333333333333,0.1563539216698731,0.5262499999999997,0.09319866878381469
text,Out,14,12,combined,13,KNN,down,0.5150130652890632,0.0881621910301778,0.49500000000000016,0.07929614610987591,0.4976508624244693,0.08000581263512317,0.5458333333333334,0.12777503290859435,0.4441666666666667,0.14460703747119394,0.49500000000000016,0.07929614610987591
text,Out,14,12,unique_contacts,7,SVC,down,0.5149956007789267,0.10009150144187635,0.5025000000000002,0.08720388406592947,0.5078746542415271,0.10024565502714845,0.5424999999999999,0.15191214824902627,0.4625,0.17543236631680925,0.5025000000000002,0.08720388406592944
text,Out,14,12,counts,11,LR,down,0.5148828076415781,0.11257361880633966,0.5129166666666667,0.09245054339584116,0.5103760259348493,0.10273681908404336,0.53,0.1453159412569366,0.49583333333333335,0.13678969169161256,0.5129166666666667,0.09245054339584113
text,Out,14,12,unique_contacts,5,SVC,up,0.5148264604720096,0.10238715183918093,0.4954166666666666,0.08246496212060797,0.4979184390171231,0.0877527386331377,0.5525000000000001,0.15427639647574037,0.4383333333333333,0.172710289199893,0.4954166666666666,0.08246496212060797
text,Out,14,12,unique_contacts,11,LR,down,0.5148171778509502,0.09294264481965342,0.5129166666666666,0.08305825812298401,0.5162116576234224,0.08776700663037913,0.5266666666666664,0.1285985933214857,0.4991666666666667,0.14530387292916694,0.5129166666666666,0.08305825812298401
text,Out,14,12,combined,1,SVC,up,0.5147457331902583,0.10882191830022558,0.5275000000000001,0.07950375690817404,0.5342874481469683,0.09934250603499263,0.5241666666666667,0.17540037573209039,0.5308333333333333,0.19450035271275778,0.5275000000000001,0.07950375690817404
text,Out,14,12,unique_contacts,8,SVC,down,0.5147384627263364,0.09407412837841793,0.49750000000000005,0.08392466960524876,0.502585352083417,0.08979791841091503,0.5458333333333334,0.14427680637394052,0.44916666666666666,0.1715999674287522,0.49750000000000005,0.08392466960524876
text,Out,14,12,counts,12,LR,down,0.5146269061565328,0.09517282671714426,0.5066666666666668,0.08027205425054659,0.5068029842964054,0.07997300787755802,0.535,0.13514136091461448,0.47833333333333344,0.13894948173212138,0.5066666666666668,0.08027205425054655
text,Out,14,24,average_length,3,RFC,up,0.5146162425114071,0.10261255119488906,0.5050000000000001,0.08017587289725796,0.5047063437078918,0.08262274931494717,0.5416666666666665,0.15375034787766434,0.4683333333333332,0.14971915347017198,0.5050000000000001,0.08017587289725796
text,Out,14,6,unique_contacts,6,SVC,up,0.5145350254756638,0.1052674724453297,0.49750000000000005,0.07027782768393644,0.4956775446775449,0.07588547189289166,0.5558333333333335,0.16878078344987277,0.4391666666666665,0.16744557049885123,0.49750000000000005,0.07027782768393646
text,Out,14,12,unique_contacts,10,SVC,down,0.5143393937142221,0.09560471635753263,0.4995833333333335,0.07502688444451133,0.5005633869054921,0.08000549797609596,0.5458333333333332,0.1485880988507821,0.4533333333333332,0.15683099054702038,0.4995833333333335,0.07502688444451133
text,Out,14,6,unique_contacts,7,SVC,down,0.5142823606484437,0.11052411796750944,0.5000000000000001,0.07514482836548741,0.4961914306883348,0.08359724143248812,0.5516666666666667,0.1669946268213603,0.4483333333333332,0.15018693925499446,0.5000000000000001,0.07514482836548743
text,Out,14,4,combined,8,RFC,down,0.5142751425685106,0.11728067883229772,0.5233333333333331,0.09351143420845208,0.525400538187303,0.10050732779290258,0.5233333333333335,0.16372830687949214,0.5233333333333334,0.16458293376757532,0.5233333333333331,0.09351143420845207
text,Out,14,6,average_length,15,RFC,up,0.5142326812642741,0.09103762254687806,0.5112500000000001,0.07649900236286764,0.5153234820734819,0.08744698757060045,0.5291666666666666,0.13262384890138965,0.4933333333333335,0.15199754856549968,0.5112500000000001,0.07649900236286764
text,Out,14,4,average_length,5,RFC,down,0.5141263867275445,0.12092821613787777,0.5325,0.09504783484693857,0.5338878898878899,0.105433876146328,0.5125000000000001,0.16169998615301587,0.5525000000000001,0.14245669986202128,0.5325,0.09504783484693856
text,Out,14,4,counts,3,SVC,down,0.5141195239833093,0.12803380767083922,0.5133333333333333,0.0905696524938787,0.5106858146153812,0.10155591723130336,0.5441666666666667,0.1962238208750097,0.48249999999999993,0.18550708554629064,0.5133333333333333,0.0905696524938787
text,Out,14,24,average_length,10,RFC,up,0.5141095682193157,0.10198353158551583,0.5041666666666667,0.08571921248734181,0.5042701986695795,0.08466684636374781,0.5383333333333333,0.14526766193029195,0.4700000000000001,0.15053216486828538,0.5041666666666667,0.08571921248734182
text,Out,14,4,counts,11,LR,down,0.5140873524468588,0.09468281404667285,0.5000000000000001,0.08561686115234689,0.5070395213661467,0.09012716583254235,0.5433333333333331,0.15051352426826742,0.45666666666666655,0.18557702652043467,0.5000000000000001,0.08561686115234689
text,Out,14,6,combined,10,RFC,down,0.513842616661845,0.10437330105437068,0.5245833333333336,0.0816528796855491,0.5309487456987457,0.09862557033439524,0.52,0.15629334415645932,0.5291666666666665,0.17097749932365933,0.5245833333333336,0.08165287968554913
text,Out,14,12,unique_contacts,12,SVC,down,0.5137760265127451,0.09929842120267378,0.5033333333333331,0.07982514561248151,0.5065307287741497,0.08771109879935875,0.5416666666666666,0.1560148342539746,0.4650000000000001,0.17415017320773135,0.5033333333333331,0.07982514561248148
text,Out,14,24,average_length,6,KNN,down,0.5135390635554755,0.09225590681214324,0.4800000000000001,0.08489281549964513,0.4843077617257179,0.07759994402153042,0.5608333333333332,0.14107123830212268,0.39916666666666667,0.15592263686478847,0.4800000000000001,0.08489281549964514
text,Out,14,12,unique_contacts,7,RFC,up,0.513529997109795,0.1069483538125913,0.5079166666666662,0.09395576931781924,0.5088406501479257,0.0983414445430009,0.5308333333333333,0.1434381223716169,0.485,0.15139641812432494,0.5079166666666662,0.09395576931781922
text,Out,14,6,counts,13,KNN,up,0.5134528389244042,0.11558291576402123,0.5220833333333332,0.0895130783163808,0.5228695871122341,0.10220305185496163,0.5233333333333335,0.16415617649233802,0.5208333333333334,0.15685558850529463,0.5220833333333332,0.0895130783163808
text,Out,14,6,combined,8,RFC,up,0.5134360693833306,0.10910818977255865,0.5204166666666665,0.0851022277585758,0.5230175790411858,0.09400500816232785,0.5233333333333335,0.15401473540067107,0.5174999999999998,0.16594752256937606,0.5204166666666665,0.0851022277585758
text,Out,14,6,counts,9,KNN,down,0.5134118009127596,0.12237872757256778,0.5241666666666667,0.1034580272955982,0.5265125144463382,0.11478088315342774,0.5166666666666669,0.15758061375578483,0.5316666666666667,0.15748265185130386,0.5241666666666667,0.10345802729559822
text,Out,14,24,average_length,9,RFC,up,0.5134111316578345,0.09996504944277514,0.49958333333333327,0.08364734608638325,0.4984323473653969,0.08287200933263536,0.5399999999999998,0.13684352521335108,0.45916666666666656,0.13736282822102897,0.49958333333333327,0.08364734608638325
text,Out,14,4,counts,4,RFC,up,0.513380855171533,0.09952980775915513,0.5095833333333333,0.08117037235990737,0.5111585837622988,0.08747640528663059,0.5316666666666666,0.14592289217308274,0.4875000000000002,0.15460341720204618,0.5095833333333333,0.08117037235990736
text,Out,14,4,unique_contacts,6,RFC,up,0.5133667453356933,0.10726425068161281,0.5187500000000003,0.08128263826888629,0.5183048286422899,0.08946604740614089,0.5233333333333332,0.14606703256465733,0.5141666666666667,0.14363360216982077,0.5187500000000003,0.08128263826888629
text,Out,14,24,average_length,4,RFC,down,0.5133383003957154,0.09728371905880062,0.5070833333333332,0.08271127251814754,0.509659184168085,0.08296017738501839,0.5333333333333332,0.14163943093313291,0.4808333333333332,0.15796075248807637,0.5070833333333332,0.08271127251814754
text,Out,14,4,average_length,3,RFC,down,0.5133298800767909,0.11067090559613858,0.530416666666667,0.09417202988213226,0.5387480863649597,0.11263078070085573,0.5075000000000002,0.14267319205316648,0.5533333333333332,0.16477035680790342,0.530416666666667,0.09417202988213226
text,Out,14,4,unique_contacts,11,RFC,down,0.5133262974678253,0.10660274031424878,0.5341666666666668,0.08383267900756086,0.5400008373978964,0.09759565272182033,0.5058333333333331,0.14421845180360426,0.5625000000000001,0.14620863204782888,0.5341666666666668,0.08383267900756086
text,Out,14,6,unique_contacts,10,SVC,up,0.5132942343669142,0.1067865421198086,0.4891666666666667,0.08409166742158142,0.49038802395574843,0.0843404771787826,0.5591666666666666,0.16762979292103022,0.41916666666666663,0.17345396928660772,0.4891666666666667,0.08409166742158146
text,Out,14,4,combined,7,RFC,down,0.5131923451533488,0.12620610891080222,0.5220833333333335,0.09539314804325671,0.5194655842523489,0.10788663401470323,0.5249999999999998,0.1726615445855725,0.5191666666666668,0.15299800472573533,0.5220833333333335,0.09539314804325673
text,Out,14,6,unique_contacts,9,SVC,down,0.5130945878920352,0.11429293476918098,0.5020833333333332,0.08106660429678178,0.49910953515868384,0.08896341977947442,0.5483333333333333,0.17575394748373854,0.4558333333333332,0.15689136046927185,0.5020833333333332,0.0810666042967818
text,Out,14,6,combined,7,RFC,down,0.512992225514154,0.10098113389605097,0.5287500000000002,0.0798284408361454,0.5346420515758752,0.0917176397792235,0.5116666666666666,0.1460382158677213,0.5458333333333334,0.15863430547386717,0.5287500000000002,0.0798284408361454
text,Out,14,6,counts,12,KNN,up,0.5129339031447742,0.12015948082688037,0.5212500000000001,0.0881390007066496,0.5186715588333236,0.09610563336780036,0.5258333333333334,0.17110873342175925,0.5166666666666666,0.14554745910090466,0.5212500000000001,0.0881390007066496
text,Out,14,24,counts,5,RFC,up,0.5127805349369864,0.1064186535684025,0.5016666666666666,0.07765141249890561,0.496414213753223,0.07760051917401697,0.5416666666666667,0.15237550344995546,0.4616666666666667,0.11928283640879939,0.5016666666666666,0.07765141249890561
text,Out,14,6,average_length,2,RFC,down,0.5126308226382302,0.10728602203951917,0.5141666666666668,0.09966625001320521,0.5186464099625863,0.10816683520053466,0.5199999999999999,0.13665886485081022,0.5083333333333334,0.1573578848617717,0.5141666666666668,0.0996662500132052
text,Out,14,12,counts,1,LR,down,0.5126209447979886,0.13103303904477107,0.4870833333333332,0.08637037379945822,0.47828963193669066,0.09590875508319793,0.5683333333333335,0.1874200166104534,0.4058333333333334,0.13590481170701,0.4870833333333332,0.08637037379945821
text,Out,14,6,unique_contacts,15,RFC,up,0.5125343023244313,0.09971064694659443,0.5062499999999998,0.08988843783832595,0.5086905740458372,0.09072714606469869,0.5308333333333334,0.14343812237161693,0.4816666666666667,0.15828237705646267,0.5062499999999998,0.08988843783832595
text,Out,14,12,unique_contacts,10,SVC,up,0.5125133046054358,0.09373330539589933,0.4912499999999999,0.07659980066083374,0.4930100591702757,0.07722121471360424,0.5499999999999999,0.14982219165849822,0.4325,0.15744478660955244,0.4912499999999999,0.07659980066083373
text,Out,14,12,unique_contacts,10,LR,down,0.5124994881351842,0.09025629261897485,0.5083333333333332,0.08184701449819115,0.5124332024184968,0.08777974115618542,0.5258333333333334,0.12405365679539544,0.49083333333333323,0.1516348432961865,0.5083333333333332,0.08184701449819115
text,Out,14,24,average_length,5,RFC,down,0.5124921608434786,0.10242944603684907,0.5008333333333335,0.08663088486933251,0.5022863435584024,0.09239675826868697,0.5383333333333332,0.145267661930292,0.4633333333333334,0.15727762524567213,0.5008333333333335,0.08663088486933249
text,Out,14,6,counts,9,KNN,up,0.5123751101736292,0.1205011976301326,0.5229166666666667,0.10298147300493965,0.5255102299661124,0.1111968400367212,0.5158333333333336,0.15699862745759605,0.53,0.15736680007012202,0.5229166666666667,0.10298147300493965
text,Out,14,12,unique_contacts,5,SVC,down,0.5123425995658649,0.09544005684847733,0.4991666666666664,0.07900812585182164,0.5027504869571432,0.08113298150109385,0.5416666666666667,0.14817445052707673,0.45666666666666667,0.16854164195519084,0.4991666666666664,0.07900812585182164
text,Out,14,4,average_length,2,RFC,down,0.5122993934098186,0.11670019602172042,0.52375,0.09789718804750942,0.5271825674325674,0.10871544822003136,0.5141666666666664,0.14796363720490452,0.5333333333333335,0.16066640121804915,0.52375,0.0978971880475094
text,Out,14,24,average_length,11,RFC,up,0.5122286975283843,0.10617201067392477,0.5037499999999998,0.08805937919875959,0.5026119613530606,0.08880303264860093,0.5358333333333336,0.15226267618468606,0.47166666666666657,0.14075513837397072,0.5037499999999998,0.08805937919875957
text,Out,14,6,combined,11,RFC,down,0.512175332549956,0.11696402401562608,0.5195833333333334,0.09164275017048717,0.5212070973402245,0.10817662595986194,0.5225000000000002,0.16320263787727518,0.5166666666666668,0.16412198797244365,0.5195833333333334,0.09164275017048719
text,Out,14,4,combined,15,RFC,down,0.5119738902995135,0.10753233387844853,0.5133333333333335,0.08721594907634979,0.5161535305939332,0.09861706912995732,0.5266666666666668,0.1543786648669612,0.5,0.15846839888623465,0.5133333333333335,0.08721594907634982
text,Out,14,4,unique_contacts,11,RFC,up,0.5118226260797227,0.10570658158879857,0.5162499999999999,0.08477188476546403,0.5189893341952166,0.09834338884519471,0.5224999999999997,0.15161633826596885,0.5100000000000002,0.15770520453554537,0.5162499999999999,0.08477188476546405
text,Out,14,6,counts,4,KNN,up,0.5117751595241574,0.10500753161537833,0.5129166666666668,0.08697735524535678,0.5134671260112438,0.09152357833321866,0.525,0.15052284485683062,0.5008333333333336,0.14864473800617636,0.5129166666666668,0.0869773552453568
text,Out,14,6,counts,5,KNN,down,0.5116131174168687,0.1107181030918196,0.5229166666666664,0.09200942194226847,0.5282804834054835,0.10818978800775543,0.5133333333333332,0.1473293873353685,0.5325,0.16235802742230643,0.5229166666666664,0.09200942194226847
text,Out,14,6,unique_contacts,5,RFC,up,0.5114959456799655,0.10945087315552957,0.49750000000000005,0.07985589574538263,0.49489477180885827,0.08606183579719062,0.5458333333333333,0.16039329817984943,0.44916666666666677,0.14977302318383362,0.49750000000000005,0.07985589574538261
text,Out,14,6,unique_contacts,7,KNN,up,0.5114307080106227,0.09920718094686316,0.5012500000000002,0.08129989618744779,0.49848407608043827,0.07901602706763337,0.5341666666666667,0.13817747091336366,0.46833333333333343,0.11652227717239771,0.5012500000000002,0.08129989618744779
text,Out,14,12,combined,14,RFC,down,0.5113553838734766,0.10510568256180655,0.5075000000000001,0.08751703377570488,0.5086372011201731,0.09906144227154262,0.5291666666666667,0.14716503558663094,0.48583333333333323,0.14265352452134294,0.5075000000000001,0.0875170337757049
text,Out,14,6,average_length,3,KNN,down,0.511309455460902,0.09409938470082585,0.49708333333333315,0.0786243162696277,0.4968676141969486,0.07834570180220447,0.5383333333333334,0.1378343806831826,0.45583333333333337,0.13213635697648407,0.49708333333333315,0.07862431626962768
text,Out,14,12,counts,1,LR,up,0.5112082987745115,0.13436083028125365,0.48624999999999985,0.08603674697130967,0.47671853585011476,0.09822768665677233,0.5683333333333335,0.1914927479117834,0.40416666666666673,0.14378979466744168,0.48624999999999985,0.08603674697130967
text,Out,14,4,unique_contacts,12,RFC,down,0.5110573211250147,0.09921189875712258,0.5258333333333333,0.08638763031334984,0.533056576593341,0.10222622854686488,0.5066666666666665,0.13745726812783396,0.5449999999999999,0.15371384494555496,0.5258333333333333,0.08638763031334984
text,Out,14,4,unique_contacts,13,KNN,down,0.5110331395095552,0.12009554937948767,0.5187499999999998,0.09592844058298028,0.5191943694420474,0.11916155481745033,0.5183333333333331,0.15333003949031324,0.5191666666666667,0.16491291107107087,0.5187499999999998,0.09592844058298026
text,Out,14,6,combined,5,RFC,down,0.5109322081390677,0.10309474287435087,0.5270833333333332,0.07213840318697026,0.5286116089792561,0.0865888235788368,0.5116666666666666,0.1498315552528737,0.5425000000000001,0.14286971846204188,0.5270833333333332,0.07213840318697026
text,Out,14,24,average_length,4,RFC,up,0.5108733589645879,0.09413723100798789,0.49375,0.0779793114092215,0.4957667018653859,0.07764207372088391,0.5424999999999999,0.14138911214286515,0.445,0.1522465511782747,0.49375,0.0779793114092215
text,Out,14,6,counts,6,KNN,down,0.5108583415467527,0.10686145351666544,0.52875,0.08326912509546296,0.532376146729088,0.09450692058587139,0.5075000000000001,0.14655365633892428,0.55,0.14458035563939028,0.52875,0.08326912509546297
text,Out,14,12,unique_contacts,11,SVC,down,0.5106029937005733,0.09390939776062092,0.5025000000000002,0.08180843875147592,0.5069743740951169,0.08348142091101916,0.5324999999999999,0.14158742089370469,0.4724999999999999,0.1658460437069379,0.5025000000000002,0.08180843875147593
text,Out,14,6,combined,8,RFC,down,0.5106008346435051,0.09477771813242822,0.5279166666666667,0.07515766256626297,0.5320192818877031,0.08247023717702165,0.5058333333333335,0.13724021474484027,0.5499999999999999,0.14506471329641488,0.5279166666666667,0.07515766256626297
text,Out,14,24,average_length,8,KNN,down,0.5105963991795359,0.1025333501383673,0.4837500000000001,0.09095896850018298,0.4879542814426716,0.09250752483659534,0.5533333333333335,0.15602382620431518,0.4141666666666668,0.17304909030191687,0.4837500000000001,0.09095896850018301
text,Out,14,12,unique_contacts,7,KNN,down,0.5105444967881013,0.10604674053040583,0.4941666666666665,0.09289051397737509,0.49505598731334016,0.09340028742881452,0.5399999999999999,0.14625899878307685,0.4483333333333332,0.15065327254906166,0.4941666666666665,0.09289051397737509
text,Out,14,6,counts,11,KNN,up,0.5105159569634307,0.11573898239350512,0.5158333333333336,0.09359765961562229,0.5159571898689547,0.09761348367394926,0.5224999999999999,0.16190807759103804,0.5091666666666667,0.1507068083649246,0.5158333333333336,0.09359765961562226
text,Out,14,12,combined,11,RFC,up,0.510509326565935,0.09972215964754702,0.49791666666666695,0.07975811320344336,0.49804248172707916,0.08144598831330369,0.5383333333333333,0.14429868325378672,0.4575000000000001,0.14958556665280828,0.49791666666666695,0.07975811320344338
text,Out,14,4,combined,4,RFC,down,0.5105038254349653,0.10994795965145972,0.5083333333333332,0.08863600391305174,0.509471942788893,0.08989464799334877,0.5325,0.16829799275654195,0.4841666666666668,0.16611651624596804,0.5083333333333333,0.08863600391305174
text,Out,14,6,counts,15,KNN,down,0.510460690881865,0.11675091848744854,0.5200000000000002,0.09259932635447145,0.5210750437213286,0.10358171538994194,0.5191666666666666,0.166184065598391,0.5208333333333335,0.15369330823634775,0.5200000000000002,0.09259932635447145
text,Out,14,4,unique_contacts,15,KNN,down,0.5104561730031548,0.10965264596678553,0.5262500000000001,0.09071958713784008,0.5328257028918795,0.10401198173468267,0.5091666666666667,0.15301634266422154,0.5433333333333333,0.1706099179641796,0.5262500000000001,0.09071958713784006
text,Out,14,6,unique_contacts,11,SVC,up,0.5104184995884599,0.11286087653824159,0.4845833333333335,0.08220084864158146,0.4844383059246434,0.09190836012145367,0.5616666666666668,0.18026199912272595,0.40749999999999986,0.17762580309720188,0.4845833333333335,0.08220084864158148
text,Out,14,12,unique_contacts,11,SVC,up,0.5103911608005016,0.09635321509121357,0.48791666666666667,0.08254997975922919,0.49252506970154014,0.08888676848929757,0.5483333333333333,0.1494377791311482,0.42749999999999994,0.16736176599897018,0.48791666666666667,0.08254997975922919
text,Out,14,6,unique_contacts,10,LR,down,0.5103588630765192,0.10447168185559919,0.5054166666666667,0.07506427287150921,0.5025619189891635,0.09336899072996917,0.5324999999999998,0.14549684605172336,0.4783333333333333,0.1443958737297169,0.5054166666666667,0.07506427287150923
text,Out,14,4,unique_contacts,15,KNN,up,0.5103373294353588,0.12150956863851517,0.5258333333333333,0.0969114803149504,0.5286641495759143,0.11230851559005657,0.5116666666666666,0.1641305357700574,0.5399999999999999,0.16304137996990697,0.5258333333333333,0.09691148031495038
text,Out,14,4,unique_contacts,13,RFC,down,0.5102837977671273,0.09812866011269021,0.5295833333333332,0.07929946331568001,0.5356576194273566,0.09412386052810494,0.5033333333333336,0.14060555265204888,0.5558333333333332,0.15078126135782075,0.5295833333333332,0.07929946331568004
